Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
XD|20040|46.110622|-121.976898|652.0|WGS84|2014-07-22T19:18:11|2014-07-27T00:00:00
XD|20041|46.110039|-121.975332|671.5|WGS84|2014-07-22T19:23:42|2014-07-27T00:00:00
XD|20042|46.110939|-121.967686|673.5|WGS84|2014-07-22T19:31:22|2014-07-27T00:00:00
XD|20043|46.128006|-121.95243|925.8|WGS84|2014-07-22T20:03:55|2014-07-27T00:00:00
XD|20044|46.128012|-121.952425|925.5|WGS84|2014-07-22T20:04:39|2014-07-27T00:00:00
XD|20045|46.137079|-121.946546|1018.4|WGS84|2014-07-22T20:25:55|2014-07-27T00:00:00
XD|20046|46.122697|-121.952418|902.0|WGS84|2014-07-22T19:57:30|2014-07-27T00:00:00
XD|20047|46.119896|-121.953572|833.4|WGS84|2014-07-22T19:48:45|2014-07-27T00:00:00
XD|20048|46.111022|-121.96107|722.3|WGS84|2014-07-22T19:37:11|2014-07-27T00:00:00
XD|20049|46.13908|-121.941971|1057.9|WGS84|2014-07-22T20:31:26|2014-07-27T00:00:00
XD|20050|46.116014|-121.953748|803.7|WGS84|2014-07-22T19:43:59|2014-07-27T00:00:00
XD|20051|46.141618|-121.937778|1099.4|WGS84|2014-07-22T20:37:52|2014-07-27T00:00:00
XD|20052|46.143465|-121.934437|1081.7|WGS84|2014-07-22T20:43:34|2014-07-27T00:00:00
XD|20053|46.130827|-121.909824|493.9|WGS84|2014-07-22T15:49:12|2014-07-27T00:00:00
XD|20054|46.137979|-121.904403|475.9|WGS84|2014-07-22T15:41:50|2014-07-27T00:00:00
XD|20055|46.124722|-121.908398|554.2|WGS84|2014-07-22T16:00:52|2014-07-27T00:00:00
XD|20056|46.124241|-121.906102|543.1|WGS84|2014-07-22T16:06:08|2014-07-27T00:00:00
XD|20057|46.123238|-121.903979|530.7|WGS84|2014-07-22T16:14:15|2014-07-27T00:00:00
XD|20058|46.119094|-121.902988|569.6|WGS84|2014-07-22T16:20:33|2014-07-27T00:00:00
XD|20059|46.114249|-121.902982|580.9|WGS84|2014-07-22T16:26:30|2014-07-27T00:00:00
XD|20060|46.109211|-121.903596|543.0|WGS84|2014-07-22T16:31:50|2014-07-27T00:00:00
XD|20061|46.100794|-121.906308|576.1|WGS84|2014-07-22T16:38:34|2014-07-27T00:00:00
XD|20062|46.095209|-121.906762|627.7|WGS84|2014-07-22T16:44:44|2014-07-27T00:00:00
XD|20063|46.087325|-121.911228|651.9|WGS84|2014-07-22T16:53:52|2014-07-27T00:00:00
XD|20064|46.114954|-121.888095|1051.2|WGS84|2014-07-21T17:45:05|2014-07-27T00:00:00
XD|20065|46.11681|-121.883968|1069.3|WGS84|2014-07-21T17:57:08|2014-07-27T00:00:00
XD|20066|46.127085|-121.875548|1062.5|WGS84|2014-07-21T18:16:17|2014-07-27T00:00:00
XD|20067|46.127437|-121.874471|1060.1|WGS84|2014-07-21T18:26:17|2014-07-27T00:00:00
XD|20068|46.128119|-121.872199|1069.6|WGS84|2014-07-21T18:34:51|2014-07-27T00:00:00
XD|20069|46.128935|-121.869982|1050.5|WGS84|2014-07-21T18:39:39|2014-07-27T00:00:00
XD|20070|46.129627|-121.86777|1055.9|WGS84|2014-07-21T18:51:01|2014-07-27T00:00:00
XD|20071|46.128318|-121.863021|1058.1|WGS84|2014-07-21T18:58:30|2014-07-27T00:00:00
XD|20072|46.128817|-121.860054|1070.0|WGS84|2014-07-21T19:08:05|2014-07-27T00:00:00
XD|20073|46.128591|-121.857112|1076.7|WGS84|2014-07-21T19:17:06|2014-07-27T00:00:00
XD|20074|46.12664|-121.854281|1099.2|WGS84|2014-07-21T19:26:46|2014-07-27T00:00:00
XD|20075|46.126199|-121.853768|1094.1|WGS84|2014-07-21T19:30:51|2014-07-27T00:00:00
XD|20076|46.127373|-121.850331|1104.6|WGS84|2014-07-21T19:40:37|2014-07-27T00:00:00
XD|20077|46.127931|-121.846178|1101.0|WGS84|2014-07-21T19:50:03|2014-07-27T00:00:00
XD|20078|46.119826|-121.847158|1235.1|WGS84|2014-07-22T00:13:26|2014-07-27T00:00:00
XD|20079|46.119066|-121.845142|1226.6|WGS84|2014-07-22T00:08:35|2014-07-27T00:00:00
XD|20080|46.120659|-121.840782|1218.4|WGS84|2014-07-22T00:03:07|2014-07-27T00:00:00
XD|20081|46.121156|-121.838037|1213.7|WGS84|2014-07-21T23:56:26|2014-07-27T00:00:00
XD|20082|46.121406|-121.835022|1209.2|WGS84|2014-07-21T23:48:50|2014-07-27T00:00:00
XD|20083|46.121598|-121.830631|1209.0|WGS84|2014-07-21T23:39:46|2014-07-27T00:00:00
XD|20084|46.12394|-121.826837|1187.9|WGS84|2014-07-21T23:31:35|2014-07-27T00:00:00
XD|20085|46.12387|-121.823946|1203.6|WGS84|2014-07-21T23:25:51|2014-07-27T00:00:00
XD|20086|46.123247|-121.818944|1231.4|WGS84|2014-07-21T23:18:23|2014-07-27T00:00:00
XD|20087|46.14954|-121.80979|1008.0|WGS84|2014-07-21T23:12:05|2014-07-27T00:00:00
XD|20088|46.123766|-121.814273|1227.4|WGS84|2014-07-21T23:12:05|2014-07-27T00:00:00
XD|20089|46.125582|-121.811047|1208.2|WGS84|2014-07-21T23:04:41|2014-07-27T00:00:00
XD|20090|46.148203|-121.803958|1027.6|WGS84|2014-07-21T20:29:34|2014-07-27T00:00:00
XD|20091|46.147078|-121.801053|1030.2|WGS84|2014-07-21T20:36:39|2014-07-27T00:00:00
XD|20092|46.145859|-121.797095|1045.5|WGS84|2014-07-21T20:42:36|2014-07-27T00:00:00
XD|20093|46.144864|-121.794959|1062.6|WGS84|2014-07-21T20:50:58|2014-07-27T00:00:00
XD|20094|46.142229|-121.791646|1061.8|WGS84|2014-07-21T20:59:28|2014-07-27T00:00:00
XD|20095|46.140722|-121.788057|1066.8|WGS84|2014-07-21T21:06:57|2014-07-27T00:00:00
XD|20096|46.138017|-121.782737|1086.9|WGS84|2014-07-21T21:20:05|2014-07-27T00:00:00
XD|20097|46.13411|-121.780894|1112.6|WGS84|2014-07-21T21:28:20|2014-07-27T00:00:00
XD|20098|46.132918|-121.776954|1116.3|WGS84|2014-07-21T21:41:25|2014-07-27T00:00:00
XD|20099|46.133437|-121.773279|1134.2|WGS84|2014-07-21T21:47:31|2014-07-27T00:00:00
XD|20100|46.135981|-121.769982|1171.1|WGS84|2014-07-21T21:56:50|2014-07-27T00:00:00
XD|21001|46.138791|-122.128662|880.9|WGS84|2014-07-21T16:53:03|2014-07-27T00:00:00
XD|21002|46.140068|-122.121747|876.7|WGS84|2014-07-21T17:09:50|2014-07-27T00:00:00
XD|21003|46.158078|-122.096531|896.4|WGS84|2014-07-21T17:24:07|2014-07-27T00:00:00
XD|21004|46.156156|-122.092772|881.2|WGS84|2014-07-21T17:35:09|2014-07-27T00:00:00
XD|21005|46.155124|-122.090803|879.1|WGS84|2014-07-21T17:44:21|2014-07-27T00:00:00
XD|21006|46.153968|-122.08892|874.8|WGS84|2014-07-21T17:51:38|2014-07-27T00:00:00
XD|21007|46.151799|-122.084193|851.9|WGS84|2014-07-21T18:01:53|2014-07-27T00:00:00
XD|21008|46.150918|-122.082815|861.3|WGS84|2014-07-21T18:10:28|2014-07-27T00:00:00
XD|21009|46.121997|-122.116003|1017.2|WGS84|2014-07-21T22:11:23|2014-07-27T00:00:00
XD|21010|46.119855|-122.116848|996.1|WGS84|2014-07-21T22:05:48|2014-07-27T00:00:00
XD|21011|46.117121|-122.117382|984.3|WGS84|2014-07-21T21:58:48|2014-07-27T00:00:00
XD|21012|46.115938|-122.113633|960.5|WGS84|2014-07-21T21:52:19|2014-07-27T00:00:00
XD|21013|46.117764|-122.106631|931.0|WGS84|2014-07-21T21:39:17|2014-07-27T00:00:00
XD|21014|46.116064|-122.10643|928.5|WGS84|2014-07-21T21:45:13|2014-07-27T00:00:00
XD|21015|46.118084|-122.099136|858.1|WGS84|2014-07-21T21:30:10|2014-07-27T00:00:00
XD|21016|46.114217|-122.09698|824.9|WGS84|2014-07-21T21:23:07|2014-07-27T00:00:00
XD|21017|46.113162|-122.095769|822.8|WGS84|2014-07-21T21:17:22|2014-07-27T00:00:00
XD|21018|46.112393|-122.092939|809.1|WGS84|2014-07-21T21:09:41|2014-07-27T00:00:00
XD|21019|46.111772|-122.090129|781.9|WGS84|2014-07-21T21:02:48|2014-07-27T00:00:00
XD|21020|46.10696|-122.091983|743.5|WGS84|2014-07-21T20:54:26|2014-07-27T00:00:00
XD|21021|46.104411|-122.0952|732.7|WGS84|2014-07-21T20:46:47|2014-07-27T00:00:00
XD|21022|46.098|-122.101333|735.3|WGS84|2014-07-21T20:39:01|2014-07-27T00:00:00
XD|21023|46.094997|-122.104239|751.6|WGS84|2014-07-21T19:57:11|2014-07-27T00:00:00
XD|21024|46.094523|-122.101037|732.3|WGS84|2014-07-21T20:04:05|2014-07-27T00:00:00
XD|21025|46.091782|-122.101366|732.8|WGS84|2014-07-21T20:09:43|2014-07-27T00:00:00
XD|21026|46.089949|-122.101193|730.9|WGS84|2014-07-21T20:16:06|2014-07-27T00:00:00
XD|21027|46.088901|-122.098939|746.0|WGS84|2014-07-21T20:22:30|2014-07-27T00:00:00
XD|21028|46.085639|-122.100992|755.4|WGS84|2014-07-21T20:28:33|2014-07-27T00:00:00
XD|21029|46.09082|-122.056158|464.4|WGS84|2014-07-21T23:27:43|2014-07-27T00:00:00
XD|21030|46.090485|-122.053876|460.2|WGS84|2014-07-21T23:35:39|2014-07-27T00:00:00
XD|21031|46.08705|-122.054467|477.3|WGS84|2014-07-21T23:46:37|2014-07-27T00:00:00
XD|21032|46.085891|-122.053101|482.1|WGS84|2014-07-21T23:52:24|2014-07-27T00:00:00
XD|21033|46.085634|-122.049924|472.2|WGS84|2014-07-21T23:58:05|2014-07-27T00:00:00
XD|21034|46.08326|-122.049246|493.0|WGS84|2014-07-22T00:03:43|2014-07-27T00:00:00
XD|21035|46.080904|-122.049005|493.1|WGS84|2014-07-22T00:09:03|2014-07-27T00:00:00
XD|21036|46.079057|-122.047683|498.1|WGS84|2014-07-22T00:14:33|2014-07-27T00:00:00
XD|21037|46.077658|-122.047431|505.5|WGS84|2014-07-22T00:19:33|2014-07-27T00:00:00
XD|21038|46.07717|-122.045234|507.3|WGS84|2014-07-22T00:23:39|2014-07-27T00:00:00
XD|21039|46.075173|-122.04384|510.6|WGS84|2014-07-22T00:28:31|2014-07-27T00:00:00
XD|21040|46.07286|-122.043009|500.8|WGS84|2014-07-22T00:33:04|2014-07-27T00:00:00
XD|21041|46.069926|-122.040121|460.0|WGS84|2014-07-22T00:38:26|2014-07-27T00:00:00
XD|21042|46.072204|-122.03313|369.2|WGS84|2014-07-22T00:44:58|2014-07-27T00:00:00
XD|21043|46.070863|-122.029184|367.1|WGS84|2014-07-22T00:49:45|2014-07-27T00:00:00
XD|21044|46.070495|-122.027921|370.0|WGS84|2014-07-22T00:54:15|2014-07-27T00:00:00
XD|21045|46.070049|-122.021768|345.7|WGS84|2014-07-22T01:01:35|2014-07-27T00:00:00
XD|21046|46.064359|-122.026234|334.9|WGS84|2014-07-22T15:58:08|2014-07-27T00:00:00
XD|21047|46.060553|-122.018379|347.3|WGS84|2014-07-22T16:06:57|2014-07-27T00:00:00
XD|21048|46.059597|-122.017757|338.9|WGS84|2014-07-22T16:13:24|2014-07-27T00:00:00
XD|21049|46.056917|-122.017872|324.4|WGS84|2014-07-22T16:19:44|2014-07-27T00:00:00
XD|21050|46.052655|-122.020615|347.1|WGS84|2014-07-22T16:29:52|2014-07-27T00:00:00
XD|21051|46.048167|-122.025832|448.9|WGS84|2014-07-22T16:40:12|2014-07-27T00:00:00
XD|21052|46.045677|-122.026497|561.1|WGS84|2014-07-22T16:49:06|2014-07-27T00:00:00
XD|21053|46.042302|-122.02777|615.4|WGS84|2014-07-22T16:56:31|2014-07-27T00:00:00
XD|21054|46.041046|-122.026028|630.5|WGS84|2014-07-22T17:11:19|2014-07-27T00:00:00
XD|21055|46.039989|-122.024931|649.9|WGS84|2014-07-22T17:16:18|2014-07-27T00:00:00
XD|21056|46.03784|-122.021944|685.9|WGS84|2014-07-22T17:22:28|2014-07-27T00:00:00
XD|21057|46.035919|-122.021971|696.1|WGS84|2014-07-22T17:28:35|2014-07-27T00:00:00
XD|21058|46.034801|-122.019625|693.6|WGS84|2014-07-22T17:34:59|2014-07-27T00:00:00
XD|21059|46.032717|-122.019333|700.1|WGS84|2014-07-22T17:41:31|2014-07-27T00:00:00
XD|21060|46.031955|-122.016737|704.7|WGS84|2014-07-22T17:47:21|2014-07-27T00:00:00
XD|21061|46.030841|-122.015731|703.9|WGS84|2014-07-22T17:52:45|2014-07-27T00:00:00
XD|21062|46.029113|-122.013606|702.9|WGS84|2014-07-22T17:58:45|2014-07-27T00:00:00
XD|21063|46.029525|-122.008702|716.6|WGS84|2014-07-22T18:05:41|2014-07-27T00:00:00
XD|21064|46.029025|-122.006196|710.7|WGS84|2014-07-22T18:11:51|2014-07-27T00:00:00
XD|21065|46.027784|-122.003053|697.8|WGS84|2014-07-22T18:17:31|2014-07-27T00:00:00
XD|21066|46.026019|-122.003923|713.5|WGS84|2014-07-22T18:24:13|2014-07-27T00:00:00
XD|21067|46.023089|-122.002986|793.2|WGS84|2014-07-22T18:36:23|2014-07-27T00:00:00
XD|21068|46.022153|-122.001831|808.0|WGS84|2014-07-22T18:43:53|2014-07-27T00:00:00
XD|21069|46.021187|-122.000623|843.9|WGS84|2014-07-22T18:51:53|2014-07-27T00:00:00
XD|21070|46.031846|-121.97747|1018.0|WGS84|2014-07-22T20:50:50|2014-07-27T00:00:00
XD|21071|46.030856|-121.974655|1026.8|WGS84|2014-07-22T20:58:38|2014-07-27T00:00:00
XD|21072|46.030019|-121.972873|1031.1|WGS84|2014-07-22T21:03:31|2014-07-27T00:00:00
XD|21073|46.028954|-121.969655|1033.2|WGS84|2014-07-22T21:09:06|2014-07-27T00:00:00
XD|21074|46.025502|-121.969589|1044.5|WGS84|2014-07-22T21:15:12|2014-07-27T00:00:00
XD|21075|46.022959|-121.972656|1055.3|WGS84|2014-07-22T21:21:38|2014-07-27T00:00:00
XD|21076|46.019227|-121.974933|1050.6|WGS84|2014-07-22T21:29:08|2014-07-27T00:00:00
XD|21077|46.014281|-121.973829|1052.3|WGS84|2014-07-22T21:34:07|2014-07-27T00:00:00
XD|21078|46.013023|-121.972176|1070.7|WGS84|2014-07-22T21:38:24|2014-07-27T00:00:00
XD|21079|46.010833|-121.97154|1095.0|WGS84|2014-07-22T21:42:46|2014-07-27T00:00:00
XD|21080|46.00915|-121.971166|1097.4|WGS84|2014-07-22T21:47:29|2014-07-27T00:00:00
XD|21081|46.009329|-121.969134|1093.3|WGS84|2014-07-22T21:52:07|2014-07-27T00:00:00
XD|21082|46.013938|-121.955273|1094.3|WGS84|2014-07-22T21:59:34|2014-07-27T00:00:00
XD|21083|46.011873|-121.954699|1079.7|WGS84|2014-07-22T22:07:14|2014-07-27T00:00:00
XD|21084|46.009792|-121.953426|1077.2|WGS84|2014-07-22T22:12:04|2014-07-27T00:00:00
XD|21085|46.00791|-121.952728|1067.8|WGS84|2014-07-22T22:16:47|2014-07-27T00:00:00
XD|21086|46.005083|-121.95258|1061.1|WGS84|2014-07-22T22:21:39|2014-07-27T00:00:00
XD|21087|46.00097|-121.954967|1042.1|WGS84|2014-07-22T22:26:45|2014-07-27T00:00:00
XD|21088|45.999076|-121.954582|1024.9|WGS84|2014-07-22T22:30:57|2014-07-27T00:00:00
XD|21089|45.998895|-121.954248|1016.2|WGS84|2014-07-22T22:34:14|2014-07-27T00:00:00
XD|21090|45.998986|-121.945219|1004.8|WGS84|2014-07-22T22:39:39|2014-07-27T00:00:00
XD|21091|45.997009|-121.944725|997.4|WGS84|2014-07-22T22:44:10|2014-07-27T00:00:00
XD|21092|45.996006|-121.94495|984.0|WGS84|2014-07-22T22:48:16|2014-07-27T00:00:00
XD|21093|45.993023|-121.943507|981.7|WGS84|2014-07-22T22:52:52|2014-07-27T00:00:00
XD|21094|45.992176|-121.942797|992.0|WGS84|2014-07-22T22:57:09|2014-07-27T00:00:00
XD|21095|45.990959|-121.941083|973.3|WGS84|2014-07-22T23:02:31|2014-07-27T00:00:00
XD|21096|45.989923|-121.939658|976.3|WGS84|2014-07-22T23:06:41|2014-07-27T00:00:00
XD|21097|45.988288|-121.937866|964.1|WGS84|2014-07-22T23:10:52|2014-07-27T00:00:00
XD|21098|45.988287|-121.934874|954.3|WGS84|2014-07-22T23:15:32|2014-07-27T00:00:00
XD|21099|45.98827|-121.929067|910.0|WGS84|2014-07-23T00:44:51|2014-07-27T00:00:00
XD|21100|45.986702|-121.931943|919.6|WGS84|2014-07-23T00:39:36|2014-07-27T00:00:00
XD|21101|45.985661|-121.926393|897.7|WGS84|2014-07-23T00:49:44|2014-07-27T00:00:00
XD|2173|45.801062|-121.333354|760.2|WGS84|2014-07-29T18:20:44|2014-08-03T03:00:00
XD|2174|45.804602|-121.331497|743.4|WGS84|2014-07-29T18:12:51|2014-08-03T03:00:00
XD|2175|45.805095|-121.333888|744.4|WGS84|2014-07-29T18:00:53|2014-08-03T03:00:00
XD|2176|45.807004|-121.333959|738.7|WGS84|2014-07-29T17:55:09|2014-08-03T03:00:00
XD|2177|45.808077|-121.334505|737.4|WGS84|2014-07-29T17:49:27|2014-08-03T03:00:00
XD|2178|45.814846|-121.331151|731.5|WGS84|2014-07-29T17:38:19|2014-08-03T03:00:00
XD|2179|45.815829|-121.332148|735.1|WGS84|2014-07-29T17:27:22|2014-08-03T03:00:00
XD|2180|45.81705|-121.334902|728.9|WGS84|2014-07-29T17:16:21|2014-08-03T03:00:00
XD|2181|45.817306|-121.335835|728.1|WGS84|2014-07-29T17:11:05|2014-08-03T03:00:00
XD|2182|45.818479|-121.336922|729.3|WGS84|2014-07-29T17:03:50|2014-08-03T03:00:00
XD|2183|45.818885|-121.338233|722.0|WGS84|2014-07-29T16:55:58|2014-08-03T03:00:00
XD|2184|45.820469|-121.34011|711.2|WGS84|2014-07-29T16:45:40|2014-08-03T03:00:00
XD|2185|45.820858|-121.342007|705.5|WGS84|2014-07-29T16:38:49|2014-08-03T03:00:00
XD|2186|45.820533|-121.345125|723.0|WGS84|2014-07-29T16:34:41|2014-08-03T03:00:00
XD|2187|45.819154|-121.347978|741.6|WGS84|2014-07-29T16:29:25|2014-08-03T03:00:00
XD|2188|45.819079|-121.351002|743.3|WGS84|2014-07-29T16:23:07|2014-08-03T03:00:00
XD|2189|45.81905|-121.352969|736.9|WGS84|2014-07-29T16:12:55|2014-08-03T03:00:00
XD|2190|45.818876|-121.355042|731.8|WGS84|2014-07-29T16:07:47|2014-08-03T03:00:00
XD|2191|45.818915|-121.357832|731.0|WGS84|2014-07-29T16:02:09|2014-08-03T03:00:00
XD|2192|45.81815|-121.360903|727.3|WGS84|2014-07-29T15:54:02|2014-08-03T03:00:00
XD|2193|45.81742|-121.363098|714.0|WGS84|2014-07-29T15:42:13|2014-08-03T03:00:00
XD|2194|45.817523|-121.365024|724.7|WGS84|2014-07-30T21:20:35|2014-08-03T03:00:00
XD|2195|45.817144|-121.367864|716.7|WGS84|2014-07-30T21:15:24|2014-08-03T03:00:00
XD|2196|45.817241|-121.369928|718.5|WGS84|2014-07-30T21:10:11|2014-08-03T03:00:00
XD|2197|45.81784|-121.372816|685.4|WGS84|2014-07-30T21:05:05|2014-08-03T03:00:00
XD|2198|45.818065|-121.373996|678.7|WGS84|2014-07-30T20:58:57|2014-08-03T03:00:00
XD|2199|45.817824|-121.376859|671.8|WGS84|2014-07-30T20:52:10|2014-08-03T03:00:00
XD|2200|45.818211|-121.378015|666.2|WGS84|2014-07-30T20:43:29|2014-08-03T03:00:00
XD|22001|46.135975|-122.16442|821.2|WGS84|2014-07-21T16:29:57|2014-07-27T00:00:00
XD|22002|46.133946|-122.166278|816.7|WGS84|2014-07-21T16:43:29|2014-07-27T00:00:00
XD|22003|46.131113|-122.169453|816.4|WGS84|2014-07-21T16:49:44|2014-07-27T00:00:00
XD|22004|46.129726|-122.171211|760.2|WGS84|2014-07-21T17:08:27|2014-07-27T00:00:00
XD|22005|46.125368|-122.186819|744.2|WGS84|2014-07-21T17:01:55|2014-07-27T00:00:00
XD|22006|46.121627|-122.190291|721.0|WGS84|2014-07-21T17:14:32|2014-07-27T00:00:00
XD|22007|46.108172|-122.205115|635.4|WGS84|2014-07-21T17:24:20|2014-07-27T00:00:00
XD|22008|46.101346|-122.208099|594.2|WGS84|2014-07-21T17:32:24|2014-07-27T00:00:00
XD|22009|46.097667|-122.208455|586.0|WGS84|2014-07-21T17:38:25|2014-07-27T00:00:00
XD|2201|45.818529|-121.380955|662.8|WGS84|2014-07-30T21:30:02|2014-08-03T03:00:00
XD|22010|46.094197|-122.209931|565.9|WGS84|2014-07-21T17:45:10|2014-07-27T00:00:00
XD|22011|46.091708|-122.211095|540.3|WGS84|2014-07-21T17:50:09|2014-07-27T00:00:00
XD|22012|46.089783|-122.211558|531.1|WGS84|2014-07-21T17:54:35|2014-07-27T00:00:00
XD|22013|46.08609|-122.211744|517.8|WGS84|2014-07-21T18:00:28|2014-07-27T00:00:00
XD|22014|46.084507|-122.197313|460.7|WGS84|2014-07-21T18:11:01|2014-07-27T00:00:00
XD|22015|46.082237|-122.195762|470.5|WGS84|2014-07-21T18:18:50|2014-07-27T00:00:00
XD|22016|46.081043|-122.186069|493.1|WGS84|2014-07-21T18:25:20|2014-07-27T00:00:00
XD|22017|46.076698|-122.177743|456.0|WGS84|2014-07-21T18:45:27|2014-07-27T00:00:00
XD|22018|46.08022|-122.182758|449.7|WGS84|2014-07-21T18:45:35|2014-07-27T00:00:00
XD|22019|46.076868|-122.164763|423.8|WGS84|2014-07-21T18:52:12|2014-07-27T00:00:00
XD|2202|45.818972|-121.381798|663.7|WGS84|2014-07-30T20:37:41|2014-08-03T03:00:00
XD|22020|46.063523|-122.123857|372.8|WGS84|2014-07-21T19:03:20|2014-07-27T00:00:00
XD|22021|46.078195|-122.133714|551.2|WGS84|2014-07-21T19:29:27|2014-07-27T00:00:00
XD|22022|46.077679|-122.131972|542.1|WGS84|2014-07-21T19:34:39|2014-07-27T00:00:00
XD|22023|46.075833|-122.132254|540.7|WGS84|2014-07-21T19:41:01|2014-07-27T00:00:00
XD|22024|46.072522|-122.132278|509.3|WGS84|2014-07-21T19:49:18|2014-07-27T00:00:00
XD|22025|46.072138|-122.131595|503.8|WGS84|2014-07-21T19:54:31|2014-07-27T00:00:00
XD|22026|46.069749|-122.131809|455.7|WGS84|2014-07-21T20:00:15|2014-07-27T00:00:00
XD|22027|46.06762|-122.130526|451.2|WGS84|2014-07-21T20:05:06|2014-07-27T00:00:00
XD|22028|46.065575|-122.130092|388.9|WGS84|2014-07-21T20:10:23|2014-07-27T00:00:00
XD|22029|46.065055|-122.128929|398.4|WGS84|2014-07-21T20:14:37|2014-07-27T00:00:00
XD|2203|45.819414|-121.383838|652.7|WGS84|2014-07-30T20:29:11|2014-08-03T03:00:00
XD|22030|46.080131|-122.132958|584.2|WGS84|2014-07-21T19:17:21|2014-07-27T00:00:00
XD|22031|46.061761|-122.121423|388.8|WGS84|2014-07-21T20:22:37|2014-07-27T00:00:00
XD|22032|46.061808|-122.119972|387.6|WGS84|2014-07-21T20:27:26|2014-07-27T00:00:00
XD|22033|46.062703|-122.112859|378.6|WGS84|2014-07-21T20:33:46|2014-07-27T00:00:00
XD|22034|46.061595|-122.106872|360.8|WGS84|2014-07-21T20:39:18|2014-07-27T00:00:00
XD|22035|46.062954|-122.095753|336.0|WGS84|2014-07-21T20:45:52|2014-07-27T00:00:00
XD|22036|46.062254|-122.091696|359.1|WGS84|2014-07-21T20:50:38|2014-07-27T00:00:00
XD|22037|46.062192|-122.088341|354.3|WGS84|2014-07-21T20:55:59|2014-07-27T00:00:00
XD|22038|46.061168|-122.085|354.3|WGS84|2014-07-21T21:01:19|2014-07-27T00:00:00
XD|22039|46.059226|-122.082302|360.3|WGS84|2014-07-21T21:05:27|2014-07-27T00:00:00
XD|2204|45.818287|-121.387871|644.0|WGS84|2014-07-30T20:23:23|2014-08-03T03:00:00
XD|22040|46.057598|-122.080165|351.0|WGS84|2014-07-21T21:10:26|2014-07-27T00:00:00
XD|22041|46.055928|-122.076033|356.2|WGS84|2014-07-21T21:14:34|2014-07-27T00:00:00
XD|22042|46.036314|-122.063018|517.8|WGS84|2014-07-23T19:45:31|2014-07-27T00:00:00
XD|22043|46.031013|-122.071344|596.0|WGS84|2014-07-23T19:39:04|2014-07-27T00:00:00
XD|22044|46.024827|-122.084409|478.5|WGS84|2014-07-23T19:31:20|2014-07-27T00:00:00
XD|22045|46.023186|-122.083365|473.3|WGS84|2014-07-23T19:27:30|2014-07-27T00:00:00
XD|22046|46.019913|-122.088898|393.4|WGS84|2014-07-23T19:21:45|2014-07-27T00:00:00
XD|22047|46.017172|-122.089376|383.2|WGS84|2014-07-23T19:18:03|2014-07-27T00:00:00
XD|22048|46.015518|-122.090655|395.0|WGS84|2014-07-23T19:10:06|2014-07-27T00:00:00
XD|22049|46.00079|-122.108344|729.8|WGS84|2014-07-22T16:07:26|2014-07-27T00:00:00
XD|2205|45.817618|-121.390974|630.4|WGS84|2014-07-30T20:17:11|2014-08-03T03:00:00
XD|22050|46.000656|-122.101002|808.2|WGS84|2014-07-22T16:19:43|2014-07-27T00:00:00
XD|22051|45.998835|-122.101989|829.1|WGS84|2014-07-22T16:24:52|2014-07-27T00:00:00
XD|22052|45.996044|-122.103735|874.0|WGS84|2014-07-22T16:31:49|2014-07-27T00:00:00
XD|22053|45.996618|-122.092642|908.8|WGS84|2014-07-22T16:38:55|2014-07-27T00:00:00
XD|22054|45.99611|-122.091278|896.9|WGS84|2014-07-22T16:44:17|2014-07-27T00:00:00
XD|22055|45.994837|-122.089104|899.4|WGS84|2014-07-22T16:48:16|2014-07-27T00:00:00
XD|22056|45.994562|-122.086309|887.2|WGS84|2014-07-22T16:51:57|2014-07-27T00:00:00
XD|22057|45.992709|-122.083103|870.5|WGS84|2014-07-22T16:56:45|2014-07-27T00:00:00
XD|22058|45.991176|-122.080976|849.0|WGS84|2014-07-22T17:03:37|2014-07-27T00:00:00
XD|22059|45.989008|-122.080175|863.5|WGS84|2014-07-22T17:08:22|2014-07-27T00:00:00
XD|2206|45.817291|-121.394129|623.8|WGS84|2014-07-30T20:11:50|2014-08-03T03:00:00
XD|22060|45.986147|-122.077865|874.2|WGS84|2014-07-22T17:14:09|2014-07-27T00:00:00
XD|22061|45.98582|-122.072961|891.9|WGS84|2014-07-22T17:19:19|2014-07-27T00:00:00
XD|22062|45.984106|-122.069568|918.3|WGS84|2014-07-22T17:25:11|2014-07-27T00:00:00
XD|22063|45.981707|-122.070759|934.1|WGS84|2014-07-22T17:29:52|2014-07-27T00:00:00
XD|22064|45.980332|-122.07181|941.7|WGS84|2014-07-22T17:36:10|2014-07-27T00:00:00
XD|22065|45.978943|-122.066949|1005.1|WGS84|2014-07-22T17:43:07|2014-07-27T00:00:00
XD|22066|45.977755|-122.065743|1020.4|WGS84|2014-07-22T17:47:04|2014-07-27T00:00:00
XD|22067|45.975781|-122.065034|1014.2|WGS84|2014-07-22T17:50:42|2014-07-27T00:00:00
XD|22068|45.971101|-122.075353|1013.3|WGS84|2014-07-22T19:51:01|2014-07-27T00:00:00
XD|22069|45.968732|-122.076962|1006.1|WGS84|2014-07-22T19:46:13|2014-07-27T00:00:00
XD|2207|45.819837|-121.394769|630.4|WGS84|2014-07-30T20:06:55|2014-08-03T03:00:00
XD|22070|45.967542|-122.077312|1016.9|WGS84|2014-07-22T19:42:48|2014-07-27T00:00:00
